sentence,start,end,duration,talks_id
" the basis of the thing that I want to share with you today, though,  is that right back to where we inspire people who will be our great leaders later. ",151.858,161.858,10,4
That's the theme of my next 15 minutes here. ,161.858,165.858,4,4
" And I think that the inspiration begins when you're very young: three-year-olds, up to 12-, 14-year-olds. ",165.858,173.858,8,4
What they look at is the most important thing. ,173.858,177.858,4,4
Let's take a snapshot at aviation. ,177.858,180.858,3,4
 And there was a wonderful little short four-year time period when marvelous things happened. ,180.858,186.858,6,4
" It started in 1908, when the Wright brothers flew in Paris, and everybody said, ""Ooh, hey, I can do that."" There's only a few people that have flown ",186.858,194.858,8,4
"in early 1908. In four years, 39 countries had hundreds of airplanes, ",194.858,199.858,5,4
thousand of pilots. Airplanes were invented by natural selection. ,199.858,203.858,4,4
" Now you can say that intelligent design designs our airplanes of today, but there was no intelligent design really designing those early airplanes. ",203.858,211.858,8,4
" There were probably at least 30,000 different things tried, and when they crash and kill the pilot, don't try that again. ",211.858,220.858,9,4
 The ones that flew and landed OK  because there were no trained pilots who had good flying qualities by definition. ,220.858,228.858,8,4
" So we, by making a whole bunch of attempts, thousands of attempts,  in that four-year time period, we invented the concepts of the airplanes that we fly today. And that's why they're so safe, ",228.858,239.858,11,4
as we gave it a lot of chance to find what's good. ,239.858,243.858,4,4
That has not happened at all in space flying. ,243.858,245.858,2,4
There's only been two concepts tried -- two by the U.S. and one by the Russians. ,245.858,249.858,4,4
" Well, who was inspired during that time period?  Aviation Week asked me to make a list of who I thought were the movers and shakers of the first 100 years of aviation. ",249.858,257.858,8,4
 And I wrote them down and I found out later that every one of them was a little kid in that wonderful renaissance of aviation. ,257.858,268.858,11,4
"Well, what happened when I was a little kid was -- some pretty heavy stuff too. ",268.858,272.858,4,4
The jet age started: the missile age started. Von Braun was on there ,272.858,277.858,5,4
showing how to go to Mars -- and this was before Sputnik. ,277.858,279.858,2,4
 And this was at a time when Mars was a hell of a lot more interesting than it is now. We thought there'd be animals there; ,279.858,285.858,6,4
" we knew there were plants there; the colors change, right?  But, you know, NASA screwed that up because they've sent these robots and they've landed it only in the deserts. ",285.858,295.858,10,4
" (Laughter)  If you look at what happened -- this little black line is as fast as man ever flew,  and the red line is top-of-the-line military fighters and the blue line is commercial air transport. ",295.858,312.858,17,4
 You notice here's a big jump when I was a little kid --  and I think that had something to do with giving me the courage to go out and try something that other people weren't having the courage to try. ,312.858,323.858,11,4
" Well, what did I do when I was a kid?  I didn't do the hotrods and the girls and the dancing and, well, we didn't have drugs in those days. But I did competition model airplanes. ",323.858,333.858,10,4
 I spent about seven years during the Vietnam War flight-testing airplanes for the Air Force. ,333.858,338.858,5,4
 And then I went in and I had a lot of fun building airplanes that people could build in their garages. ,338.858,343.858,5,4
"And some 3,000 of those are flying. Of course, one of them ",343.858,346.858,3,4
"is around the world Voyager. I founded another company in '82, ",346.858,350.858,4,4
which is my company now. ,350.858,352.858,2,4
And we have developed more than one new type of airplane every year since 1982. ,352.858,359.858,7,4
And there's a lot of them that I actually can't show you on this chart. ,359.858,363.858,4,4
" The most impressive airplane ever, I believe, was designed only a dozen years after the first operational jet. ",363.858,371.858,8,4
"Stayed in service till it was too rusty to fly, taken out of service. ",371.858,375.858,4,4
We retreated in '98 back to something that was developed in '56. What? ,375.858,382.858,7,4
" The most impressive spaceship ever, I believe, was a Grumman Lunar Lander. It was a -- you know, it landed on the moon, ",382.858,390.858,8,4
" take off of the moon, didn't need any maintenance guys -- that's kind of cool. ",390.858,394.858,4,4
We've lost that capability. We abandoned it in '72. ,394.858,397.858,3,4
This thing was designed three years after Gagarin first flew in space in 1961. ,397.858,402.858,5,4
"Three years, and we can't do that now. Crazy. ",402.858,407.858,5,4
" Talk very briefly about innovation cycles, things that grow, have a lot of activity; they die out when they're replaced by something else. ",407.858,416.858,9,4
These things tend to happen every 25 years. ,416.858,419.858,3,4
"40 years long, with an overlap. You can put that statement ",419.858,423.858,4,4
on all kinds of different technologies. The interesting thing -- ,423.858,426.858,3,4
" by the way, the speed here, excuse me, higher-speed travel is the title of these innovation cycles. There is none here. ",426.858,435.858,9,4
These two new airplanes are the same speed as the DC8 that was done in 1958. ,435.858,443.858,8,4
" Here's the biggie, and that is, you don't have innovation cycles if the government develops and the government uses it. ",443.858,449.858,6,4
"You know, a good example, of course, is the DARPA net. ",449.858,453.858,4,4
"Computers were used for artillery first, then IRS. ",453.858,456.858,3,4
" But when we got it, now you have all the level of activity, all the benefit from it. Private sector has to do it. ",456.858,463.858,7,4
Keep that in mind. I put down innovation -- ,463.858,466.858,3,4
I've looked for innovation cycles in space; I found none. ,466.858,469.858,3,4
" The very first year, starting when Gagarin went in space,  and a few weeks later Alan Shepherd, there were five manned space flights in the world -- the very first year. ",469.858,479.858,10,4
"In 2003, everyone that the United States sent to space was killed. ",479.858,488.858,9,4
There were only three or four flights in 2003. ,488.858,490.858,2,4
" In 2004, there were only two flights: two Russian Soyuz flights to the international manned station. And I had to fly three in Mojave ",490.858,501.858,11,4
" with my little group of a couple dozen people  in order to get to a total of five, which was the number the same year back in 1961. ",501.858,510.858,9,4
There is no growth. There's no activity. There's no nothing. ,510.858,515.858,5,4
This is a picture here taken from SpaceShipOne. ,515.858,518.858,3,4
This is a picture here taken from orbit. ,518.858,520.858,2,4
Our goal is to make it so that you can see this picture and really enjoy that. ,520.858,526.858,6,4
" We know how to do it for sub-orbital flying now, do it safe enough -- at least as safe as the early airlines -- so that can be done. ",526.858,534.858,8,4
 And I think I want to talk a little bit about why we had the courage to go out and try that as a small company. ,534.858,546.858,12,4
" Well, first of all, what's going to happen next? The first industry will be a high volume, a lot of players. ",546.858,553.858,7,4
There's another one announced just last week. ,553.858,556.858,3,4
And it will be sub-orbital. And the reason it has to be sub-orbital ,556.858,562.858,6,4
" is, there is not solutions for adequate safety to fly the public to orbit. The governments have been doing this -- ",562.858,570.858,8,4
" three governments have been doing this for 45 years, and still four percent of the people that have left the atmosphere have died. ",570.858,576.858,6,4
That's -- You don't want to run a business with that kind of a safety record. ,576.858,581.858,5,4
"It'll be very high volume; we think 100,000 people will fly by 2020. ",581.858,587.858,6,4
" I can't tell you when this will start, because I don't want my competition to know my schedule. ",587.858,592.858,5,4
