sentence,start,end,duration,talks_id
다른 하나는 위로부터의 가능성입니다. ,719.8580000000001,722.8580000000001,3.0,36
터키의 독특한 시스템에서 그 예를 찾아볼 수 있습니다. ,722.8580000000001,727.8580000000001,5.0,36
터키에는 무단거주자를 보호하는 두 가지 법이 존재합니다. ,727.8580000000001,729.8580000000001,2.0,36
"하나는 터키어로 '게제콘두'라고 하는 것인데, ",729.8580000000001,732.8580000000001,3.0,36
문자그대로 해석하면 '하룻밤 사이에 짓는다.'라는 뜻입니다. 터키에서는 하룻밤 사이 ,732.8580000000001,736.8580000000001,4.0,36
일단 집을 짓기만 하면 '키베라'에서 벌어지는 것과 같은 불법적인 강제퇴거는 불가능합니다. 반드시 적법한 절차를 거쳐야 하죠. ,736.8580000000001,740.8580000000001,4.0,36
그 하룻밤 사이에 적발되지만 않으면 가능한 일입니다. ,740.8580000000001,743.8580000000001,3.0,36
"다른 하나는 한 공동체의 구성원이 2,000명이 되면, ",743.8580000000001,747.8580000000001,4.0,36
정부에 합법적 도시구역으로 인정해 줄 것을 ,747.8580000000001,749.8580000000001,2.0,36
청원할 수 있도록 보장해주는 법입니다. ,749.8580000000001,753.8580000000001,4.0,36
합법적 도시구역이 된다는 것은 행정의 시작을 의미하죠. ,753.8580000000001,756.8580000000001,3.0,36
"정부라는 조직을 갖게 되고, 세금을 징수할 수 있으며, ",756.8580000000001,758.8580000000001,2.0,36
공공서비스가 이뤄지는 것입니다. 이것이 바로 행정이죠. ,758.8580000000001,762.8580000000001,4.0,36
이 사진 속에 보이는 이들은 바로 미래의 시민 지도자들입니다. ,762.8580000000001,765.8580000000001,3.0,36
가운데 서있는 여성분은 기타 지와 씨입니다. ,766.8580000000001,767.8580000000001,1.0,36
뭄바이의 도로중앙분리대에 텐트를 치고 살고 있습니다. ,767.8580000000001,773.8580000000001,6.0,36
슈레카 군디 씨 역시 가족과 함께 ,773.8580000000001,775.8580000000001,2.0,36
같은 곳에 있는 텐트에 살죠. ,775.8580000000001,777.8580000000001,2.0,36
정말 거침없이 솔직하고 활력이 넘치는 사람들입니다. ,777.8580000000001,779.8580000000001,2.0,36
공동체 지도자가 될 수도 있을 것입니다. ,779.8580000000001,781.8580000000001,2.0,36
"니네라는 분인데요, 터키말로는 할머니를 뜻하죠. ",782.8580000000001,785.8580000000001,3.0,36
"저 곳에는 노인여성 세 분이 살고 있는데, ",785.8580000000001,787.8580000000001,2.0,36
"뒤로 보이는 집은 이분이 직접 지은 것입니다. 저기에서 30년, 40년을 살았죠. ",787.8580000000001,792.8580000000001,5.0,36
저분들이 이 공동체의 근간입니다. ,792.8580000000001,795.8580000000001,3.0,36
이 분은 리차드 무타마 피터입니다. ,795.8580000000001,797.8580000000001,2.0,36
"키베라의 거리 사진사인데, ",797.8580000000001,800.8580000000001,3.0,36
바로 키베라의 생활상과 그 안에 사는 사람들의 모습을 ,800.8580000000001,803.8580000000001,3.0,36
사진으로 찍어 생계를 이어갑니다. ,803.8580000000001,805.8580000000001,2.0,36
이 공동체의 중요한 자원입니다. ,805.8580000000001,807.8580000000001,2.0,36
"끝으로, 제가 리오 시장으로 뽑고 싶은 쎄지뇨라는 분을 소개해드리죠. ",807.8580000000001,811.8580000000001,4.0,36
두 아이의 아버지이자 과일장수입니다. ,811.8580000000001,813.8580000000001,2.0,36
"제가 잘 알지는 못합니다만, 정말 정직하고, 양보심 많은 따뜻한 사람입니다. ",813.8580000000001,818.8580000000001,5.0,36
이들 공동체의 미래는 바로 그 안에 사는 사람들입니다. ,818.8580000000001,820.8580000000001,2.0,36
또한 이들과 공존할 수 있는 우리의 능력에 달려있기도 합니다. ,820.8580000000001,824.8580000000001,4.0,36
"앞서 읽어드린 제 책의 내용이나, 암스트롱이 전해주는 이야기나, ",824.8580000000001,828.8580000000001,4.0,36
다른 사람들의 사례 모두가 공통적으로 이야기하는 바는 ,828.8580000000001,830.8580000000001,2.0,36
바로 이들 모두가 공동체라는 사실입니다. ,830.8580000000001,832.8580000000001,2.0,36
"중요한 점은 도시빈곤 그 자체도 아니고, ",832.8580000000001,834.8580000000001,2.0,36
아주 거대한 그 무엇도 아니죠. ,834.8580000000001,837.8580000000001,3.0,36
중요한 것은 바로 무단거주지의 사람들을 공동체로 인식하느냐의 문제인 것입니다. ,837.8580000000001,840.8580000000001,3.0,36
"이것을 도시발전의 한 유형으로 보고, ",840.8580000000001,843.8580000000001,3.0,36
도시가 그 주민들을 수용해야 하는 것입니다. ,843.8580000000001,846.8580000000001,3.0,36
그들이 바로 미래의 도시를 만들어가고 있기 때문입니다. ,846.8580000000001,849.8580000000001,3.0,36
"""휴스턴, 문제가 생겼다""말로 이야기를 시작하고 싶습니다. ",24.858,29.858,4.9999999999999964,4
우리는 인간의 우주비행에 있어 답보상태의 2세대로 진입하고 있습니다. ,29.858,33.858000000000004,4.0,4
"사실상, 우리는 퇴보했다 말 할 수 있지요. ",33.858000000000004,38.858000000000004,5.0,4
젊은이들에게 우주로 나가게끔 고무하고 하나의 인류로써 ,38.858000000000004,44.858000000000004,6.0,4
우리가 늘 해오던 중요한 일을 계속하게끔 만드는 능력을 ,44.858000000000004,47.858000000000004,3.0,4
잃어버릴 큰 위기에 처해 있습니다. ,47.858000000000004,49.858000000000004,2.0,4
"우리는 본능적으로 밖으로 나갔었고, ",49.858000000000004,52.858000000000004,3.0,4
"어려운 곳들을 넘어올랐고, 더욱 더 험난한 곳으로 향했습니다. ",52.858000000000004,58.858000000000004,6.0,4
"그리고 그 후 ,놀랍게도, 그렇게 한것이 우리가 생존한 이유임을 알게 되었습니다. ",58.858000000000004,64.858,6.000000000000008,4
저는 아주 강하게 느낍니다. ,64.858,66.858,2.0,4
영상 기능이 달린 핸드폰처럼 더 나은 버전을 ,66.858,70.858,4.0,4
기대하는 어린 세대들에게 우리가 이런 ,70.858,74.858,4.0,4
생각을 하도록 하는것은 적절치 않다고 생각합니다. ,74.858,77.858,3.0,4
"아이들은 미지의 영역을 탐험하고, 개척하며, ",77.858,81.858,4.0,4
돌파구를 생각해 내야 합니다. ,81.858,85.85799999999999,4.0,4
우리는 아이들에게 영감을 주어야 합니다. 아이들이야 말로 ,85.85799999999999,89.85799999999999,4.0,4
미래에 인류를 이끌고 생존을 책임질 존재니까요. ,89.85799999999999,92.85799999999999,3.0,4
저는 요즘 NASA가 새로 들어선 부시 정권과 함께 하는 일이 심히 걱정됩니다. ,92.85799999999999,98.85799999999999,6.0,4
"이 다음 15년 동안 - 이런, 망했군. ",98.85799999999999,104.85799999999999,6.0,4
여기선 정치에 대해선 언급하지 말라는 룰이 있었죠? ,104.85799999999999,109.85799999999999,5.0,4
우리가 기대하는 것은 ,110.85799999999999,113.85799999999999,3.0,4
우리가 고대하는 것은 ,114.85799999999999,117.85799999999999,3.0,4
우리 아이들에게 영감을 주는것 뿐만아니라 ,117.85799999999999,120.85799999999999,3.0,4
지금 현재 계획은 심지어 이 나라에서 가장 창의적인 사람들 - ,120.85799999999999,125.85799999999999,5.0,4
보잉사와 록히드마틴 사의 우주 엔지니어들이 우주 밖으로 나가거나 ,125.85799999999999,129.858,4.0,4
위험을 감수하고 새로운 것의 도전을 용납치 않을 것 입니다. ,129.858,135.858,6.0,4
우리가 달에 다시 발을 딛는데는 50년 정도 더 걸릴 겁니다. ,135.858,141.858,6.0,4
그리고 어떤 새로운 것도 배울 수 없음이 분명합니다. ,141.858,147.858,6.0,4
"그것 때문에 저는 정말 걱정스럽습니다. 하지만, ",147.858,151.858,4.0,4
오늘 여러분과 나누고 싶은 내용은 ,151.858,155.858,4.0,4
앞으로 위대한 리더가 될 사람들에게 ,155.858,159.858,4.0,4
우리가 어디에서 영감을 주어야 하느냐는 것입니다. ,159.858,161.858,2.0,4
이것이 앞으로 15분간의 주제 입니다. ,161.858,165.858,4.0,4
제 생각으로는 영감은 아주 어릴때 시작합니다. ,165.858,169.858,4.0,4
"3살에서 12,14살 까지 ",169.858,173.858,4.0,4
"우리가, 그들이 무엇을 보고 있는가가 매주 중요한 점입니다. ",173.858,177.858,4.0,4
비행기 사진을 봅시다. ,177.858,180.858,3.0,4
여기 경이로운 일들이 일어났던 ,180.858,183.858,3.0,4
"아주 짧고, 놀라운 4년의 기간이 있었습니다. ",183.858,186.858,3.0,4
1908년 라이트 형제가 파리를 날았을 때 모두가 말했습니다. ,186.858,190.858,4.0,4
"""오, 나도 할 수 있어."" 1908년 초 하늘을 난 사람은 몇명에 지나지 않았습니다. ",190.858,194.858,4.0,4
"4년 후, 39개국에 수 백대의 비행기와 수 천명의 조종사가 생겨났습니다. ",194.858,199.858,5.0,4
비행기는 자연적인 선택에 의해 발명됐습니다. ,199.858,203.858,4.0,4
여러분은 오늘 날의 비행기는 과학적인 설계로 디자인된다고 말하실지 모릅니다. ,203.858,207.858,4.0,4
하지만 초기 비행기 설계에는 과학적인 설계론이 존재하지 않았습니다. ,207.858,211.858,4.0,4
"적어도 30,000가지의 디자인이 시도되었고 ",211.858,216.858,5.0,4
"비행기들이 부서지고 조종사가 사망하게 되면, 다시 시도하지 않았습니다. ",216.858,220.858,4.0,4
어떤 것들은 잘 날고 잘 착륙했습니다. ,220.858,223.858,3.0,4
왜냐하면 거기에는 괜찮은 비행실력을 가진 ,223.858,224.858,1.0,4
숙달된 조종사가 없었기 때문입니다. ,224.858,228.858,4.0,4
"그래서 우리는, 수 천번의 많은 시험들가짐으로써 ",228.858,233.858,5.0,4
"4년의 그 기간이 지난 후, 오늘날 비행기의 개념을 발명했습니다. ",233.858,236.858,3.0,4
좋은 상태를 발견하기 위해 많은 시도를 했기 때문에 ,236.858,239.858,3.0,4
우리는 안전하게 비행할 수 있는겁니다. ,239.858,243.858,4.0,4
우주 비행에 있어서는 그런 다양하고 여러 번에 걸친 시도가 있지 않았습니다. ,243.858,245.858,2.0,4
"시도된 2가지 개념이 있습니다. 미국 두 가지 , 러시아 1개. ",245.858,249.858,4.0,4
"자, 누가 그 기간동안에 영감을 받았을까요? ",249.858,251.858,2.0,4
Aviatoin Week지는 제게 항공의 역사 초기의 100년 동안의 ,251.858,254.858,3.0,4
거물급 실사들의 목록을 작성해 달라고 요청했습니다. ,254.858,257.858,3.0,4
목록을 작성하고 저는 그들 하나 하나가 ,257.858,261.858,4.0,4
항공기술 르네상스 시절의 어린 아이였음을 나중에 알게 되었습니다. ,261.858,268.858,7.0,4
제가 아이였을 때 생겼던 일이 -- 꽤 중요한 일입니다. ,268.858,272.85799999999995,3.999999999999943,4
"제트기의 시대, 미사일 시대가 시작됐습니다. 폰 브라운이 그 즈음에 ",272.85799999999995,277.85799999999995,5.0,4
화성에 가는 방법을 보여주고 있엇습니다. 그리고 이것은 스푸니크 전의 일이죠. ,277.85799999999995,279.85799999999995,2.0,4
이 당시에 화성은 지금보다도 훨씬 더 흥미있는 이야기였습니다. ,279.85799999999995,283.85799999999995,4.0,4
우리는 거기에 동물들이 있으리라 생각했죠. ,283.85799999999995,285.85799999999995,2.0,4
"우리가 알기에 그곳에는 식물도 있고, 잎의 색깔도 변한다고 알고 있었습니다. 아닌가요? ",285.85799999999995,289.85799999999995,4.0,4
"하지만, 알다시피 NASA가 모든 걸 망쳐버렸습니다. 그들은 로봇을 거기로 보냈고 ",289.85799999999995,292.85799999999995,3.0,4
그것들은 하필이면 사막에만 착륙했죠. ,292.85799999999995,295.85799999999995,3.0,4
만약 무엇이 일어났는지 본다면 -- 검은선은 인간이 비행했던 것 만큼 빠른 것이고 ,299.85799999999995,306.85799999999995,7.0,4
붉은선은 전투기중 가장 높은 것이고 ,306.85799999999995,309.85799999999995,3.0,4
파란선은 상업용 비행기입니다. ,309.85799999999995,312.85799999999995,3.0,4
여러분은 여기 급등을 볼수 있습니다. 제가 아이일 때 -- ,312.85799999999995,314.858,2.000000000000057,4
"제가 생각하건데, 밖으로 나가고 남들은 시도하지 않지 않은 것을 ",314.858,318.858,4.0,4
할수 있는 용기를 제게 준 것과 관련있는것 같습니다. ,318.858,323.858,5.0,4
"제가 아이였을 때, 전 무엇을 했을까요? ",323.858,325.858,2.0,4
"전 스피드를 위해 개조한 차를 몰지도 , 여자 그리고 춤도 추지 않았습니다. ",325.858,328.858,3.0,4
"그 당시 우리는 마약도 하지 않았습니다만, 모형 비행기에만은 푹 빠졌죠. ",328.858,333.85799999999995,4.999999999999943,4
그리고 저는 약 7년동안 베트남 전쟁동안 미공군에서 ,333.85799999999995,335.85799999999995,2.0,4
테스트 파일럿을 했었습니다. ,335.85799999999995,338.85799999999995,3.0,4
그 이후 저는 일이 이해가 되었고 사람들 차고에서 만들수 있었던 ,338.85799999999995,340.85799999999995,2.0,4
비행기 제작의 즐거움을 만끽 했습니다. ,340.85799999999995,343.85799999999995,3.0,4
이들중 약 3000개 날고 있습니다. 물론 그들 중 하나에 ,343.85799999999995,346.85799999999995,3.0,4
준 궤도 비행기 보이져도 있습니다. 1982년도에 또다른 회사를 설립했고 ,346.85799999999995,350.85799999999995,4.0,4
지금 저의 회사 입니다. ,350.85799999999995,352.85799999999995,2.0,4
1982년 이후 매년 하나 이상의 새로운 모형의 비행기를 개발해 냈습니다. ,352.85799999999995,359.85799999999995,7.0,4
그런 것들이 아주 많지만 이 도표에선 보여드릴 수 없습니다. ,359.85799999999995,363.858,4.0,4
첫 번째 제트기가 상용된 이후 12년 만에 ,363.858,367.858,4.0,4
이래로 가장 인상적인 비행기가 디자인 됐습니다. ,367.858,371.858,4.0,4
그 비행기는 낡아서 못 날때까지 운행되다 사라졌습니다. ,371.858,375.858,4.000000000000057,4
우리는 98년에 다시 56년에 개발되었던 것으로 눈을 돌렸습니다. ,375.858,382.858,7.0,4
제가 알기로 정말 인상깊은 우주선은 ,382.858,385.858,3.0,4
그러먼 루나 랜더입니다. 그것은 달에 착륙하고 ,385.858,390.858,4.999999999999943,4
달을 이륙했으며 어떤 유지보수 요원도 필요치 않았습니다. ,390.858,392.858,2.0,4
굉장했지요. ,392.858,394.858,2.0,4
우리는 그렇게 할 능력을 잃어버렸고 1972년에 아폴로 계획을 중단했습니다. ,394.858,397.858,3.0,4
1961년 유리 가가린의 첫 우주비행 3년 후에 만들어졌던 것입니다. ,397.858,402.858,5.0,4
"3년만에 해냈던 것이지만, 지금은 못하고 있습니다. ",402.858,407.858,5.0,4
"환장할 일이죠. 혁신 싸이클에 관해 아주 간략하게 말하겠습니다. 성장하고, ",407.858,412.858,5.0,4
"활동을 많이 하며, 다른 것들로 대체 될때 그들은 사라집니다. ",412.858,416.858,4.0,4
이런것들은 매 25년 마다 나타나는 경향이 있습니다. ,416.858,419.858,3.0,4
중첩될 경우 40년이라는 시간을 기다려야 합니다. 다른 종류의 기술에도 ,419.858,423.858,4.0,4
